order,top_menu,menu_path,page_name,page_route,control_type,action_name,dom_state,risk,execution_status,parameter_plan,target_data_requirement,selector_strategy,selector_ordinal,evidence,note
169,Finance Management,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
170,Finance Management,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
171,Finance Management,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
172,Finance Management,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
173,Finance Management,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,button,Export,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Export"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
174,Finance Management,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,select,Status,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Status""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
175,Finance Management,Finance Management,Withdrawal Record,/payment/withdraw-orders/list,select,Withdrawal Channel Name,VISIBLE,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": "".ant-layout-content .ant-select"", ""visible_text"": ""Withdrawal Channel Name""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
176,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,input,"Supports batch query, 1–5000 characters, separated by commas",INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Supports batch query, 1–5000 characters, separated by commas""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
177,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,input,Minimum Amount,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Minimum Amount""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
178,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,input,Maximum Amount,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Maximum Amount""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
179,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,input,Start Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Start Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
180,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,input,End Date,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""End Date""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
181,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,input,Page Size,INPUT,READ_FILTER_OR_FORM_INPUT,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""locator"": ""input, textarea"", ""placeholder_or_name"": ""Page Size""}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
182,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,button,Reset,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Reset"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
183,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,button,Query,ENABLED,READ_INTERACTION,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""button"", ""name"": ""Query"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
184,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,tab,Platform Bet Slip Management,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Platform Bet Slip Management"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
185,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,tab,Live Casino,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Live Casino"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
186,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,tab,Fishing,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Fishing"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
187,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,tab,Slot,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Slot"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
188,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,tab,Sports,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Sports"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
189,Finance Management,Finance Management,Bet Management,/payment/betting-slip/list,tab,Table Games,selected=,READ_NAVIGATION_TO_VERIFY,REGISTERED_NOT_EXECUTED,Use current page input/filter/list state; capture field names and origins at execution,None for read interaction,"{""role"": ""tab"", ""name"": ""Table Games"", ""exact"": true}",0,fat-admin-page-initialization.json DOM snapshot,Requires explicit selector/action implementation before phase 3; no broad selector clicking
